Created on 01-28-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-09-21 04-PM,BTCUSD,6683.41,6725,6680,6715.8,528.77,3549056.07
2018-09-21 03-PM,BTCUSD,6728,6728,6671.21,6683.41,834.04,5587305.36
2018-09-21 02-PM,BTCUSD,6730.01,6744.77,6699.98,6728,619.86,4170264.08
2018-09-21 01-PM,BTCUSD,6729.01,6774,6721,6730.01,647.59,4367865.93
2018-09-21 12-PM,BTCUSD,6739.34,6746.2,6710,6729.01,418.49,2815802.91
2018-09-21 11-AM,BTCUSD,6696.95,6765.41,6696.95,6739.34,451.09,3035219.53
2018-09-21 10-AM,BTCUSD,6709.76,6719.82,6688,6696.95,253.17,1696082.82
2018-09-21 09-AM,BTCUSD,6701,6719.23,6676.64,6709.76,275.19,1843572.72
2018-09-21 08-AM,BTCUSD,6643.02,6737.65,6643.01,6701,780.69,5233711.82
2018-09-21 07-AM,BTCUSD,6544.95,6660.05,6541.2,6643.02,818.4,5407725.37
2018-09-21 06-AM,BTCUSD,6531.01,6552.87,6531,6544.95,171.24,1120227.63
2018-09-21 05-AM,BTCUSD,6536.72,6540.07,6516.6,6531.01,165.06,1077801.39
2018-09-21 04-AM,BTCUSD,6544,6547.61,6525.93,6536.72,178.76,1168487.1
2018-09-21 03-AM,BTCUSD,6551.12,6560,6535.41,6544,270.16,1768961.36
2018-09-21 02-AM,BTCUSD,6498,6575,6492.5,6551.12,667.58,4361377.91
2018-09-21 01-AM,BTCUSD,6500,6504.64,6492.79,6498,262.29,1703893.3
2018-09-21 12-AM,BTCUSD,6493.11,6530,6493.11,6500,635.04,4134520.22
2018-09-20 11-PM,BTCUSD,6527.87,6530,6488.38,6493.11,477.9,3109633.06
2018-09-20 10-PM,BTCUSD,6501.16,6529.99,6470,6527.87,663.91,4310051.96
2018-09-20 09-PM,BTCUSD,6375,6519.99,6362,6501.16,778.95,5019054.53
2018-09-20 08-PM,BTCUSD,6419.03,6434,6337,6375,741.11,4733592.2
2018-09-20 07-PM,BTCUSD,6405,6431.29,6402.36,6419.03,350.08,2247902.08
2018-09-20 06-PM,BTCUSD,6395,6407.61,6388,6405,249.65,1598108.88
2018-09-20 05-PM,BTCUSD,6417.17,6419.96,6390,6395,441.86,2830600.89
2018-09-20 04-PM,BTCUSD,6411.82,6419.99,6408.13,6417.17,208.45,1337296.8
2018-09-20 03-PM,BTCUSD,6415.17,6420,6400,6411.82,305.26,1957160.43
2018-09-20 02-PM,BTCUSD,6421.01,6424.68,6412.99,6415.17,181.1,1162115.12
2018-09-20 01-PM,BTCUSD,6420,6424.12,6399.01,6421.01,222.26,1424783.2
2018-09-20 12-PM,BTCUSD,6430.32,6445.55,6420,6420,218.92,1408072.87
2018-09-20 11-AM,BTCUSD,6406.83,6432,6403.35,6430.32,324.51,2082094.96
2018-09-20 10-AM,BTCUSD,6392.8,6406.83,6386,6406.83,99.3,634846.02
2018-09-20 09-AM,BTCUSD,6388,6395.57,6378.15,6392.8,66.5,424740.18
2018-09-20 08-AM,BTCUSD,6405.38,6405.38,6372.56,6388,207.05,1322543.99
2018-09-20 07-AM,BTCUSD,6396.01,6407.89,6394.69,6405.38,57.83,370149.42
2018-09-20 06-AM,BTCUSD,6390.8,6402.82,6386.62,6396.01,87.71,561039.75
2018-09-20 05-AM,BTCUSD,6387.93,6390.81,6381.01,6390.8,92.81,592994.47
2018-09-20 04-AM,BTCUSD,6395.29,6403,6385.6,6387.93,98.26,628530.6
2018-09-20 03-AM,BTCUSD,6385.01,6405.1,6381.91,6395.29,174.03,1112258.59
2018-09-20 02-AM,BTCUSD,6406,6406,6381.91,6385.01,118.84,759438.57
2018-09-20 01-AM,BTCUSD,6415.01,6415.01,6397.59,6406,197.32,1264534.6
2018-09-20 12-AM,BTCUSD,6386.94,6417.54,6382.9,6415.01,210.12,1344515.34
2018-09-19 11-PM,BTCUSD,6385,6388.5,6374.47,6386.94,166.31,1061603.68
2018-09-19 10-PM,BTCUSD,6384.99,6394.9,6365,6385,247.99,1582817.77
2018-09-19 09-PM,BTCUSD,6421.32,6444.81,6372.21,6384.99,274.85,1763044.41
2018-09-19 08-PM,BTCUSD,6410.01,6459,6405,6421.32,805.09,5175049.91
2018-09-19 07-PM,BTCUSD,6152.85,6511,6115.18,6410.01,3544.88,22575232.95
2018-09-19 06-PM,BTCUSD,6322,6322,6106.37,6152.85,1288.74,8009258.23
2018-09-19 05-PM,BTCUSD,6326.76,6337.05,6316.49,6322,247.91,1567939.47
2018-09-19 04-PM,BTCUSD,6326.5,6331.2,6319,6326.76,163.84,1036385.12
2018-09-19 03-PM,BTCUSD,6320.34,6339,6316.75,6326.5,239.4,1515496.83
2018-09-19 02-PM,BTCUSD,6286.07,6342.32,6282.8,6320.34,296.07,1869482.01
2018-09-19 01-PM,BTCUSD,6290,6295,6279.57,6286.07,163.31,1027065.02
2018-09-19 12-PM,BTCUSD,6284.03,6298.8,6258,6290,296.91,1864065.26
2018-09-19 11-AM,BTCUSD,6315.68,6324.07,6268.17,6284.03,209.7,1320161.68
2018-09-19 10-AM,BTCUSD,6317.53,6330,6315.67,6315.68,68.85,435327.93
2018-09-19 09-AM,BTCUSD,6339.97,6339.98,6290.44,6317.53,167.84,1059383.07
2018-09-19 08-AM,BTCUSD,6350,6355,6339.97,6339.97,56.88,361127.31
2018-09-19 07-AM,BTCUSD,6344.81,6350,6318.5,6350,273.37,1730937.59
2018-09-19 06-AM,BTCUSD,6342.51,6350,6336.13,6344.81,196.11,1244011.96
2018-09-19 05-AM,BTCUSD,6333.12,6345.7,6330.7,6342.51,63.92,405090.16
2018-09-19 04-AM,BTCUSD,6349.99,6350,6325,6333.12,129.96,823572.86
2018-09-19 03-AM,BTCUSD,6339.36,6352,6325.01,6349.99,273.41,1733587.11
2018-09-19 02-AM,BTCUSD,6331.51,6339.42,6321,6339.36,175.15,1108981.7
2018-09-19 01-AM,BTCUSD,6312.08,6344.54,6312.08,6331.51,214.47,1358121.48
2018-09-19 12-AM,BTCUSD,6335.7,6335.7,6310.35,6312.08,171.72,1085069.52
2018-09-18 11-PM,BTCUSD,6348.41,6348.41,6329.99,6335.7,148.0,938443.07
2018-09-18 10-PM,BTCUSD,6320.1,6358.63,6320,6348.41,325.63,2063545.19
2018-09-18 09-PM,BTCUSD,6317.22,6326.93,6310,6320.1,230.22,1454669.42
2018-09-18 08-PM,BTCUSD,6301.16,6329,6290.1,6317.22,308.4,1946667.08
2018-09-18 07-PM,BTCUSD,6332.5,6333,6292,6301.16,395.64,2499706.78
2018-09-18 06-PM,BTCUSD,6320,6336.39,6310,6332.5,330.19,2088034.97
2018-09-18 05-PM,BTCUSD,6344.98,6345.19,6307.32,6320,354.93,2244345.4
2018-09-18 04-PM,BTCUSD,6355.09,6360.81,6339.23,6344.98,326.36,2073072.89
2018-09-18 03-PM,BTCUSD,6361.72,6384.04,6340.71,6355.09,412.29,2620953.25
2018-09-18 02-PM,BTCUSD,6366.45,6369.99,6350.51,6361.72,261.26,1661596.18
2018-09-18 01-PM,BTCUSD,6321.19,6375,6321.18,6366.45,440.19,2797908.5
2018-09-18 12-PM,BTCUSD,6281.45,6332,6267.89,6321.19,467.77,2950360.69
2018-09-18 11-AM,BTCUSD,6244.51,6281.45,6236.72,6281.45,185.58,1160998.27
2018-09-18 10-AM,BTCUSD,6254.31,6258.73,6241.3,6244.51,119.02,744176.27
2018-09-18 09-AM,BTCUSD,6253.91,6254.31,6236.72,6254.31,179.4,1120690.81
2018-09-18 08-AM,BTCUSD,6275,6280,6253.9,6253.91,215.74,1351830.39
2018-09-18 07-AM,BTCUSD,6268.5,6275,6265.58,6275,84.41,529168.02
2018-09-18 06-AM,BTCUSD,6270.99,6275,6264,6268.5,103.81,650733.91
2018-09-18 05-AM,BTCUSD,6260.51,6275,6260.01,6270.99,163.85,1026546.32
2018-09-18 04-AM,BTCUSD,6236.01,6260.52,6236,6260.51,236.62,1478104.58
2018-09-18 03-AM,BTCUSD,6246.06,6247.68,6233.37,6236.01,170.35,1063329.75
2018-09-18 02-AM,BTCUSD,6249.14,6252.66,6230.64,6246.06,192.62,1202507.39
2018-09-18 01-AM,BTCUSD,6252.01,6255,6243.63,6249.14,158.82,992615.9
2018-09-18 12-AM,BTCUSD,6250.7,6255,6228,6252.01,198.74,1241041.73
2018-09-17 11-PM,BTCUSD,6247.69,6268.7,6247.11,6250.7,218.26,1366430.72
2018-09-17 10-PM,BTCUSD,6242.01,6264.23,6225,6247.69,261.48,1632610.8
2018-09-17 09-PM,BTCUSD,6216,6247.19,6216,6242.01,229.38,1431226.73
2018-09-17 08-PM,BTCUSD,6264.74,6266.87,6207.55,6216,848.42,5290176.1
2018-09-17 07-PM,BTCUSD,6294.21,6303.94,6245,6264.74,370.41,2324931.74
2018-09-17 06-PM,BTCUSD,6291.7,6314.03,6275,6294.21,403.56,2542859.79
2018-09-17 05-PM,BTCUSD,6260.01,6291.7,6255.84,6291.7,431.8,2707416.35
2018-09-17 04-PM,BTCUSD,6261.3,6289.8,6260,6260.01,501.16,3144521.2
2018-09-17 03-PM,BTCUSD,6350.39,6350.4,6224.88,6261.3,1144.59,7175956.84
2018-09-17 02-PM,BTCUSD,6415.63,6419.15,6309,6350.39,1338.14,8514647.68
2018-09-17 01-PM,BTCUSD,6447.18,6450.64,6385,6415.63,581.93,3731452.21
2018-09-17 12-PM,BTCUSD,6472,6472,6436,6447.18,270.06,1741212.26
2018-09-17 11-AM,BTCUSD,6470.25,6484.24,6460.87,6472,123.55,799740.39
2018-09-17 10-AM,BTCUSD,6489.12,6498.04,6470.25,6470.25,154.96,1004914.21
2018-09-17 09-AM,BTCUSD,6473.22,6501.08,6412.84,6489.12,388.51,2509403.91
2018-09-17 08-AM,BTCUSD,6477.5,6477.5,6460.4,6473.22,89.65,579970.5
2018-09-17 07-AM,BTCUSD,6485,6485,6463,6477.5,82.14,531456.69
2018-09-17 06-AM,BTCUSD,6484.66,6485,6470.83,6485,61.6,399244.77
2018-09-17 05-AM,BTCUSD,6472.05,6485,6459.54,6484.66,124.7,807542.62
2018-09-17 04-AM,BTCUSD,6512.43,6514.36,6465,6472.05,325.07,2109251.36
2018-09-17 03-AM,BTCUSD,6519.99,6519.99,6501.01,6512.43,239.81,1562229.93
2018-09-17 02-AM,BTCUSD,6522,6522,6510.81,6519.99,280.89,1831228.65
2018-09-17 01-AM,BTCUSD,6520.01,6525.89,6510.28,6522,103.09,671888.05
2018-09-17 12-AM,BTCUSD,6498,6529.75,6497.99,6520.01,328.71,2143124.57
2018-09-16 11-PM,BTCUSD,6494.69,6502.95,6488.5,6498,106.93,694665.56
2018-09-16 10-PM,BTCUSD,6496.84,6496.85,6481,6494.69,105.36,683567.62
2018-09-16 09-PM,BTCUSD,6501.01,6502.25,6490,6496.84,97.14,631290.98
2018-09-16 08-PM,BTCUSD,6500,6509,6499,6501.01,118.02,767393.47
2018-09-16 07-PM,BTCUSD,6485,6505.1,6484.69,6500,181.61,1179180.07
2018-09-16 06-PM,BTCUSD,6475,6489.93,6474.99,6485,129.09,836858.68
2018-09-16 05-PM,BTCUSD,6482.36,6489.99,6411.44,6475,212.09,1368490.35
2018-09-16 04-PM,BTCUSD,6479.99,6490,6476.05,6482.36,108.13,701077.54
2018-09-16 03-PM,BTCUSD,6479.36,6480.41,6465.79,6479.99,84.07,544368.85
2018-09-16 02-PM,BTCUSD,6486.98,6486.98,6459.44,6479.36,108.3,700317.19
2018-09-16 01-PM,BTCUSD,6504.48,6507.05,6479.9,6486.98,96.14,624153.55
2018-09-16 12-PM,BTCUSD,6496.12,6505,6482.41,6504.48,55.5,360404.58
2018-09-16 11-AM,BTCUSD,6506,6511.38,6496.11,6496.12,32.28,209770.93
2018-09-16 10-AM,BTCUSD,6489.1,6515,6478.17,6506,111.87,727055.81
2018-09-16 09-AM,BTCUSD,6482.61,6490,6478.57,6489.1,30.11,195261.22
2018-09-16 08-AM,BTCUSD,6444.81,6500,6443.56,6482.61,88.81,574619.28
2018-09-16 07-AM,BTCUSD,6465.35,6465.35,6444.8,6444.81,39.26,253458.79
2018-09-16 06-AM,BTCUSD,6470.82,6470.82,6458.01,6465.35,41.72,269574.11
2018-09-16 05-AM,BTCUSD,6449.55,6470.82,6445.43,6470.82,76.81,496005.42
2018-09-16 04-AM,BTCUSD,6485.8,6485.81,6324.9,6449.55,751.07,4822685.4
2018-09-16 03-AM,BTCUSD,6493.13,6499.76,6479.55,6485.8,256.67,1665089.09
2018-09-16 02-AM,BTCUSD,6495.53,6500,6480.77,6493.13,136.78,887966.96
2018-09-16 01-AM,BTCUSD,6508,6515.56,6490,6495.53,132.61,862614.78
2018-09-16 12-AM,BTCUSD,6518.68,6521.75,6502.5,6508,91.25,593931.66
2018-09-15 11-PM,BTCUSD,6520.01,6531.98,6518.68,6518.68,89.48,583896.01
2018-09-15 10-PM,BTCUSD,6504.01,6532.56,6498.4,6520.01,98.74,643373.12
2018-09-15 09-PM,BTCUSD,6534,6534,6479.36,6504.01,243.24,1581630.56
2018-09-15 08-PM,BTCUSD,6536,6536,6512.76,6534,146.08,953416.56
2018-09-15 07-PM,BTCUSD,6519.61,6536.4,6512.66,6536,166.17,1084305.38
2018-09-15 06-PM,BTCUSD,6546.32,6550.19,6513.59,6519.61,222.88,1456151.79
2018-09-15 05-PM,BTCUSD,6544.67,6557,6532,6546.32,155.86,1020352.73
2018-09-15 04-PM,BTCUSD,6535.33,6556.5,6532,6544.67,152.15,995956.95
2018-09-15 03-PM,BTCUSD,6533.05,6546,6522,6535.33,255.96,1671656.58
2018-09-15 02-PM,BTCUSD,6538.06,6565,6533,6533.05,255.15,1671007.2
2018-09-15 01-PM,BTCUSD,6524,6560,6523.99,6538.06,189.57,1241084.47
2018-09-15 12-PM,BTCUSD,6519.99,6530.11,6519,6524,80.79,526991.29
2018-09-15 11-AM,BTCUSD,6517.36,6523,6499.9,6519.99,78.79,513084.49
2018-09-15 10-AM,BTCUSD,6528.09,6550,6517.35,6517.36,144.05,940819.35
2018-09-15 09-AM,BTCUSD,6520,6528.1,6512.99,6528.09,79.21,516407.12
2018-09-15 08-AM,BTCUSD,6499.08,6528,6499.07,6520,101.56,661646.96
2018-09-15 07-AM,BTCUSD,6483.45,6499.08,6483.45,6499.08,42.21,274084.61
2018-09-15 06-AM,BTCUSD,6490.32,6491.86,6470,6483.45,81.27,526728.05
2018-09-15 05-AM,BTCUSD,6513.67,6513.67,6482.4,6490.32,78.81,511887.11
2018-09-15 04-AM,BTCUSD,6497.2,6513.67,6488.52,6513.67,102.29,664757.14
2018-09-15 03-AM,BTCUSD,6506.51,6506.51,6480.22,6497.2,96.61,627315.9
2018-09-15 02-AM,BTCUSD,6519.36,6519.36,6500,6506.51,147.27,958823.97
2018-09-15 01-AM,BTCUSD,6485.66,6520,6485.65,6519.36,206.77,1345100.98
2018-09-15 12-AM,BTCUSD,6478.04,6500,6475,6485.66,129.65,840824.47
2018-09-14 11-PM,BTCUSD,6516.03,6524.36,6468,6478.04,293.98,1909068.5
2018-09-14 10-PM,BTCUSD,6512.49,6535,6500,6516.03,200.77,1308839.52
2018-09-14 09-PM,BTCUSD,6535,6545.53,6507.99,6512.49,298.15,1946924.21
2018-09-14 08-PM,BTCUSD,6538,6539.02,6501.17,6535,426.21,2780402.31
2018-09-14 07-PM,BTCUSD,6472,6544.8,6471.99,6538,445.72,2897304.1
2018-09-14 06-PM,BTCUSD,6470.69,6484.91,6464.06,6472,190.6,1233615.04
2018-09-14 05-PM,BTCUSD,6503.01,6504.03,6470,6470.69,290.69,1885050.69
2018-09-14 04-PM,BTCUSD,6478.39,6516.41,6478.38,6503.01,452.22,2938899.49
2018-09-14 03-PM,BTCUSD,6450,6478.97,6449.99,6478.39,417.03,2697723.72
2018-09-14 02-PM,BTCUSD,6445.67,6453,6432.39,6450,210.37,1355295.39
2018-09-14 01-PM,BTCUSD,6462,6467,6426.71,6445.67,268.29,1730370.97
2018-09-14 12-PM,BTCUSD,6462.51,6475,6444.75,6462,168.74,1090006.52
2018-09-14 11-AM,BTCUSD,6440.42,6477.39,6440.42,6462.51,158.17,1022622.16
2018-09-14 10-AM,BTCUSD,6425.26,6459.58,6425.26,6440.42,180.6,1163889.23
2018-09-14 09-AM,BTCUSD,6421.52,6460,6415.67,6425.26,261.08,1679998.93
2018-09-14 08-AM,BTCUSD,6549.44,6549.85,6378.05,6421.52,953.77,6171445.63
2018-09-14 07-AM,BTCUSD,6556,6580,6549,6549.44,145.74,956936.79
2018-09-14 06-AM,BTCUSD,6551.62,6559,6544,6556,98.36,644354.34
2018-09-14 05-AM,BTCUSD,6539.99,6567.15,6539.99,6551.62,156.44,1025848.5
2018-09-14 04-AM,BTCUSD,6551,6562.99,6538,6539.99,155.43,1018406.49
2018-09-14 03-AM,BTCUSD,6547.82,6579,6547.81,6551,343.68,2256053.81
2018-09-14 02-AM,BTCUSD,6488.81,6564.25,6488.81,6547.82,805.88,5264844.7
2018-09-14 01-AM,BTCUSD,6462,6494,6461.99,6488.81,182.94,1185322.73
2018-09-14 12-AM,BTCUSD,6485.99,6496.98,6456,6462,207.84,1346412.13
2018-09-13 11-PM,BTCUSD,6478.89,6513.32,6477.93,6485.99,337.21,2191211.38
2018-09-13 10-PM,BTCUSD,6458.48,6500.02,6456.75,6478.89,348.27,2258296.15
2018-09-13 09-PM,BTCUSD,6464,6464,6446.24,6458.48,303.18,1957101.46
2018-09-13 08-PM,BTCUSD,6446.99,6467.69,6410,6464,436.28,2810628.25
2018-09-13 07-PM,BTCUSD,6484.55,6490.64,6433.84,6446.99,524.33,3387462.4
2018-09-13 06-PM,BTCUSD,6501.99,6505,6482,6484.55,326.47,2120652.5
2018-09-13 05-PM,BTCUSD,6506.01,6519.9,6485,6501.99,465.58,3027070.25
2018-09-13 04-PM,BTCUSD,6480.01,6523.84,6480,6506.01,553.52,3600878.78
2018-09-13 03-PM,BTCUSD,6491.31,6491.31,6471,6480.01,421.04,2729266.26
2018-09-13 02-PM,BTCUSD,6503.39,6517,6485.88,6491.31,452.96,2945077.3
2018-09-13 01-PM,BTCUSD,6454.57,6530,6450,6503.39,717.69,4653787.85
2018-09-13 12-PM,BTCUSD,6465.36,6478.61,6431.96,6454.57,509.88,3293129.01
2018-09-13 11-AM,BTCUSD,6436.02,6469,6425,6465.36,308.61,1988739.45
2018-09-13 10-AM,BTCUSD,6434,6457.36,6426.49,6436.02,206.07,1327436.16
2018-09-13 09-AM,BTCUSD,6409.8,6488.24,6406.33,6434,551.02,3555310.74
2018-09-13 08-AM,BTCUSD,6384,6420.85,6381.75,6409.8,246.54,1577661.02
2018-09-13 07-AM,BTCUSD,6385,6392.78,6380,6384,75.61,482845.91
2018-09-13 06-AM,BTCUSD,6379.78,6388.56,6375,6385,113.35,723403.99
2018-09-13 05-AM,BTCUSD,6388.39,6397.21,6369.11,6379.78,232.48,1484319.66
2018-09-13 04-AM,BTCUSD,6382.13,6405.77,6382.13,6388.39,215.13,1375910.67
2018-09-13 03-AM,BTCUSD,6388.54,6400,6377.9,6382.13,190.76,1218681.3
2018-09-13 02-AM,BTCUSD,6391.4,6394.92,6379,6388.54,198.51,1267947.87
2018-09-13 01-AM,BTCUSD,6408,6408.81,6383.1,6391.4,304.17,1945464.16
2018-09-13 12-AM,BTCUSD,6326,6434,6323.65,6408,1288.88,8243263.28
2018-09-12 11-PM,BTCUSD,6335.65,6335.66,6319.85,6326,229.21,1450431.52
2018-09-12 10-PM,BTCUSD,6299.99,6335.65,6299.99,6335.65,326.26,2059736.12
2018-09-12 09-PM,BTCUSD,6305,6323.78,6295,6299.99,317.02,2000351.67
2018-09-12 08-PM,BTCUSD,6303.17,6306.81,6289,6305,339.63,2139480.46
2018-09-12 07-PM,BTCUSD,6298.99,6322.19,6295.01,6303.17,510.47,3220787.87
2018-09-12 06-PM,BTCUSD,6273.96,6340.94,6271.03,6298.99,782.58,4929079.92
2018-09-12 05-PM,BTCUSD,6259.5,6298.45,6258.63,6273.96,476.08,2989401.14
2018-09-12 04-PM,BTCUSD,6262,6274.39,6252.77,6259.5,359.07,2248610.58
2018-09-12 03-PM,BTCUSD,6267.01,6271.13,6249.01,6262,283.77,1776761.08
2018-09-12 02-PM,BTCUSD,6280,6283.41,6250.64,6267.01,320.1,2007331.54
2018-09-12 01-PM,BTCUSD,6248.51,6280,6248.51,6280,303.61,1901191.08
2018-09-12 12-PM,BTCUSD,6232.46,6274.87,6228.84,6248.51,410.65,2567626.51
2018-09-12 11-AM,BTCUSD,6236.22,6238.45,6212.14,6232.46,254.2,1582949.2
2018-09-12 10-AM,BTCUSD,6246.98,6255,6231.31,6236.22,166.3,1038415.14
2018-09-12 09-AM,BTCUSD,6238.99,6250,6233,6246.98,159.26,993955.27
2018-09-12 08-AM,BTCUSD,6240,6246.11,6194.88,6238.99,321.14,1997893.66
2018-09-12 07-AM,BTCUSD,6252.78,6258.98,6229.53,6240,157.29,981877.95
2018-09-12 06-AM,BTCUSD,6269.47,6269.47,6247.77,6252.78,122.35,765610.35
2018-09-12 05-AM,BTCUSD,6262.86,6290,6260.11,6269.47,167.6,1051449.65
2018-09-12 04-AM,BTCUSD,6260,6277.91,6252.37,6262.86,175.39,1098911.98
2018-09-12 03-AM,BTCUSD,6248.84,6260,6223.74,6260,310.14,1935425.07
2018-09-12 02-AM,BTCUSD,6259.48,6268,6236.57,6248.84,269.9,1686823.63
2018-09-12 01-AM,BTCUSD,6259.18,6268.4,6252.69,6259.48,279.23,1748453.88
2018-09-12 12-AM,BTCUSD,6282.53,6287,6259.17,6259.18,218.67,1371899.25
2018-09-11 11-PM,BTCUSD,6287.4,6289,6267.87,6282.53,170.21,1069207.78
2018-09-11 10-PM,BTCUSD,6305.99,6307.77,6285,6287.4,191.19,1203754.49
2018-09-11 09-PM,BTCUSD,6250,6306.91,6236.01,6305.99,363.09,2276811.33
2018-09-11 08-PM,BTCUSD,6264.71,6264.71,6239.1,6250,246.44,1540545.98
2018-09-11 07-PM,BTCUSD,6242.99,6271.94,6230,6264.71,665.42,4158482.92
2018-09-11 06-PM,BTCUSD,6239.26,6243.5,6194.38,6242.99,559.78,3483471.47
2018-09-11 05-PM,BTCUSD,6252.54,6252.54,6228.13,6239.26,323.44,2018071.68
2018-09-11 04-PM,BTCUSD,6252.45,6262.68,6239,6252.54,338.78,2118096.58
2018-09-11 03-PM,BTCUSD,6216.14,6252.46,6185,6252.45,606.03,3772541.48
2018-09-11 02-PM,BTCUSD,6274.85,6285,6176.76,6216.14,659.15,4106782.18
2018-09-11 01-PM,BTCUSD,6267.57,6292.25,6265.05,6274.85,196.3,1232944.47
2018-09-11 12-PM,BTCUSD,6272.96,6280,6257.81,6267.57,177.97,1115854.1
2018-09-11 11-AM,BTCUSD,6316.34,6320.08,6242.79,6272.96,356.89,2239287.37
2018-09-11 10-AM,BTCUSD,6327.85,6329,6306.18,6316.34,83.35,526863.98
2018-09-11 09-AM,BTCUSD,6317.24,6334.7,6316.18,6327.85,86.39,546362.53
2018-09-11 08-AM,BTCUSD,6304.28,6317.24,6296,6317.24,82.44,519866.79
2018-09-11 07-AM,BTCUSD,6330.01,6330.01,6300.24,6304.28,144.13,909851.66
2018-09-11 06-AM,BTCUSD,6325.19,6338.47,6322.71,6330.01,78.31,495896.89
2018-09-11 05-AM,BTCUSD,6322.01,6330.17,6312,6325.19,117.31,741497.77
2018-09-11 04-AM,BTCUSD,6348.99,6349.48,6321.85,6322.01,150.89,956600.89
2018-09-11 03-AM,BTCUSD,6349.11,6369.4,6347.77,6348.99,246.5,1567545.53
2018-09-11 02-AM,BTCUSD,6390,6405,6340.87,6349.11,554.24,3532191.27
2018-09-11 01-AM,BTCUSD,6309.9,6390,6308.05,6390,428.0,2709623.7
2018-09-11 12-AM,BTCUSD,6299.99,6340,6286.33,6309.9,396.97,2504024.89
2018-09-10 11-PM,BTCUSD,6287.29,6300,6279.01,6299.99,357.32,2249520.78
2018-09-10 10-PM,BTCUSD,6293.32,6293.33,6267.4,6287.29,196.13,1232049.16
2018-09-10 09-PM,BTCUSD,6298,6299.99,6290.44,6293.32,184.33,1160790.72
2018-09-10 08-PM,BTCUSD,6289.97,6299.99,6269.14,6298,329.3,2068967.81
2018-09-10 07-PM,BTCUSD,6280.39,6295,6275.01,6289.97,308.7,1939873.6
2018-09-10 06-PM,BTCUSD,6260,6290,6250,6280.39,461.37,2893126.47
2018-09-10 05-PM,BTCUSD,6257.19,6272.45,6240.01,6260,435.09,2723328.84
2018-09-10 04-PM,BTCUSD,6289.44,6292.64,6221.49,6257.19,528.57,3313780.78
2018-09-10 03-PM,BTCUSD,6301,6304.8,6278,6289.44,294.83,1854136.89
2018-09-10 02-PM,BTCUSD,6298.5,6341.21,6290,6301,448.74,2831854.48
2018-09-10 01-PM,BTCUSD,6293.01,6306,6272.17,6298.5,259.0,1628382.64
2018-09-10 12-PM,BTCUSD,6304,6304,6282.91,6293.01,170.35,1072549.8
2018-09-10 11-AM,BTCUSD,6287.87,6306,6272.99,6304,151.57,953358.06
2018-09-10 10-AM,BTCUSD,6286.69,6299.21,6247.16,6287.87,125.07,785182.82
2018-09-10 09-AM,BTCUSD,6287.5,6292.11,6238.86,6286.69,258.37,1618089.6
2018-09-10 08-AM,BTCUSD,6309.76,6321.5,6286.43,6287.5,182.21,1148442.15
2018-09-10 07-AM,BTCUSD,6310,6321.57,6302.14,6309.76,138.15,872214.04
2018-09-10 06-AM,BTCUSD,6285.33,6310,6285.32,6310,181.09,1139775.86
2018-09-10 05-AM,BTCUSD,6277.12,6297.11,6277.11,6285.33,260.06,1634664.79
2018-09-10 04-AM,BTCUSD,6307,6307.01,6277.09,6277.12,117.46,739435.72
2018-09-10 03-AM,BTCUSD,6314.74,6314.74,6290.78,6307,153.61,968348.93
2018-09-10 02-AM,BTCUSD,6321.98,6333.61,6309.11,6314.74,210.17,1328751.27
2018-09-10 01-AM,BTCUSD,6253.01,6375.13,6253,6321.98,711.07,4493407.51
2018-09-10 12-AM,BTCUSD,6235.01,6262.9,6235,6253.01,379.26,2370254.61
2018-09-09 11-PM,BTCUSD,6251.66,6278.81,6230.68,6235.01,374.66,2343021.91
2018-09-09 10-PM,BTCUSD,6366.01,6367.7,6212,6251.66,817.97,5126451.76
2018-09-09 09-PM,BTCUSD,6387,6390,6366,6366.01,179.93,1148279.85
2018-09-09 08-PM,BTCUSD,6383.02,6395.88,6382.7,6387,129.88,829837.42
2018-09-09 07-PM,BTCUSD,6378.09,6389.75,6374.7,6383.02,123.48,788041.96
2018-09-09 06-PM,BTCUSD,6374.09,6392.38,6374.01,6378.09,160.86,1026736.3
2018-09-09 05-PM,BTCUSD,6378.31,6381.01,6368,6374.09,137.09,874144.18
2018-09-09 04-PM,BTCUSD,6374.06,6381.93,6368,6378.31,202.73,1292400.62
2018-09-09 03-PM,BTCUSD,6380.49,6384.01,6367.28,6374.06,167.83,1070210.13
2018-09-09 02-PM,BTCUSD,6395.31,6414,6380,6380.49,202.71,1296739.96
2018-09-09 01-PM,BTCUSD,6391.16,6431.79,6390,6395.31,319.28,2043369.52
2018-09-09 12-PM,BTCUSD,6378,6396,6376.71,6391.16,111.75,713575.33
2018-09-09 11-AM,BTCUSD,6366.51,6379.28,6364.73,6378,77.2,491943.15
2018-09-09 10-AM,BTCUSD,6386.53,6398,6361,6366.51,137.03,874233.73
2018-09-09 09-AM,BTCUSD,6192.78,6450,6192.63,6386.53,934.35,5926199.56
2018-09-09 08-AM,BTCUSD,6191.22,6196,6183.28,6192.78,115.89,717530.24
2018-09-09 07-AM,BTCUSD,6188.23,6191.22,6172.01,6191.22,95.52,590831.19
